tarih,vardiya,makine_id,sicaklik,basinc,titreşim,uretim_hizi,operator_tecrube,kullanim_süresi,rulman_degisimi_sonrasi,hata_var
2025-05-17,Akşam,4,84.39,1.56,0.78,1223,2,11,1,0
2025-05-18,Gündüz,3,81.17,2.26,0.77,1735,3,7,1,0
2025-05-19,Gündüz,3,87.83,2.13,0.86,1256,4,8,1,0
2025-05-20,Akşam,3,80.39,2.1,0.79,1514,5,9,1,0
2025-05-21,Gündüz,5,74.57,1.77,0.91,1832,4,7,1,0
2025-05-22,Gündüz,3,74.01,1.49,0.84,2171,5,6,1,0
2025-05-23,Gece,1,78.05,2.2,0.76,2410,3,11,1,0
2025-05-24,Gündüz,3,78.58,1.9,0.76,1700,4,10,1,0
2025-05-25,Akşam,4,77.16,2.03,0.74,1910,4,10,1,0
2025-05-26,Akşam,1,80.64,1.99,0.83,1698,5,9,1,0
2025-05-27,Gündüz,3,77.04,1.89,0.76,1437,4,10,1,0
2025-05-28,Gece,3,81.27,2.4,0.69,1036,4,10,1,0
2025-05-29,Gece,2,77.4,1.6,0.72,1105,3,9,1,0
2025-05-30,Gündüz,5,83.16,1.71,0.75,1614,5,11,1,0
2025-05-31,Gündüz,1,78.45,2.29,0.82,1231,5,6,1,0
2025-06-01,Akşam,2,86.23,1.82,0.8,1866,1,7,1,0
2025-06-02,Gündüz,4,83.26,1.76,0.85,2169,5,11,1,0
2025-06-03,Gece,5,80.97,1.72,0.76,2040,3,7,1,0
2025-06-04,Gündüz,1,78.96,2.0,0.79,2182,4,9,1,0
2025-06-05,Akşam,3,72.4,1.73,0.9,1959,1,11,1,0
2025-06-06,Akşam,1,87.07,1.7,0.79,2305,4,8,1,0
2025-06-07,Akşam,3,76.6,2.0,0.82,1277,5,9,1,0
2025-06-08,Akşam,5,80.45,1.83,0.78,1124,2,9,1,0
2025-06-09,Akşam,3,81.72,1.5,0.8,2443,4,9,1,0
2025-06-10,Gündüz,4,79.08,1.81,0.83,2343,5,9,1,0
2025-06-11,Gündüz,3,86.77,2.22,0.84,1674,3,10,1,0
2025-06-12,Gündüz,4,73.89,2.03,0.82,1714,5,10,1,0
2025-06-13,Gündüz,5,88.67,2.26,0.8,1666,1,11,1,0
2025-06-14,Akşam,5,83.36,1.58,0.82,2347,2,6,1,0
2025-06-15,Gece,1,78.77,2.12,0.78,1912,2,9,1,0
2025-06-16,Gündüz,4,78.82,1.61,0.8,1394,2,7,1,0
2025-06-17,Gece,4,68.92,1.43,0.83,1772,3,8,1,0
2025-06-18,Gündüz,2,75.76,1.56,0.86,1185,2,10,1,0
2025-06-19,Gündüz,2,78.23,1.84,0.77,1465,4,7,1,0
2025-06-20,Gece,2,80.88,2.11,0.81,2080,3,10,1,0
2025-06-21,Akşam,3,86.3,1.89,0.77,1457,5,11,1,0
2025-06-22,Gündüz,2,90.19,1.75,0.79,2000,1,6,1,0
2025-06-23,Gündüz,4,81.36,1.49,0.87,2231,3,8,1,0
2025-06-24,Gündüz,3,81.03,2.01,0.79,1073,1,10,1,0
2025-06-25,Gece,5,77.55,2.09,0.81,2108,3,8,1,0
2025-06-26,Akşam,1,71.42,1.89,0.76,1631,5,8,1,0
2025-06-27,Gece,2,76.97,1.48,0.79,2037,1,11,1,0
2025-06-28,Gece,5,78.97,2.04,0.74,1839,3,7,1,0
2025-06-29,Akşam,4,84.88,2.17,0.83,1911,1,10,1,0
2025-06-30,Gece,1,82.6,2.26,0.84,1793,2,8,1,0
2025-07-01,Akşam,5,81.11,1.67,0.84,1048,2,11,1,0
2025-07-02,Gündüz,1,77.1,1.93,0.84,2449,2,9,1,0
2025-07-03,Akşam,2,70.09,1.64,0.84,1965,4,8,1,0
2025-07-04,Gündüz,4,70.39,1.52,0.75,1358,2,8,1,0
2025-07-05,Gece,1,71.68,2.27,0.78,1241,2,10,1,0
2025-07-06,Gece,5,78.54,1.97,0.71,2076,5,9,1,0
2025-07-07,Gündüz,2,84.97,2.19,0.8,2092,1,8,1,0
2025-07-08,Gece,2,84.84,1.43,0.78,1055,1,10,1,0
2025-07-09,Akşam,5,83.97,1.89,0.82,1878,2,10,1,0
2025-07-10,Gündüz,5,77.42,1.95,0.95,2479,1,11,1,0
2025-07-11,Gece,1,85.72,1.55,0.87,1254,3,8,1,0
2025-07-12,Gündüz,3,75.34,2.25,0.9,1004,2,6,1,0
2025-07-13,Akşam,2,84.27,1.73,0.87,2075,2,6,1,0
2025-07-14,Akşam,1,71.63,1.94,0.82,1328,4,7,1,0
2025-07-15,Gece,5,74.11,1.63,0.83,1097,3,6,1,0
2025-07-16,Akşam,1,88.26,1.44,0.87,2184,2,6,1,0
2025-07-17,Gündüz,5,78.98,2.07,0.84,2429,2,10,1,0
2025-07-18,Akşam,4,76.6,1.91,0.82,1980,1,10,1,0
2025-07-19,Gündüz,5,85.51,1.87,0.9,2002,2,11,1,0
2025-07-20,Gündüz,5,86.09,1.72,0.85,1782,2,8,1,0
2025-07-21,Akşam,5,77.83,1.91,0.76,1576,2,8,1,0
2025-07-22,Gece,3,81.39,2.18,0.82,1326,2,10,1,0
2025-07-23,Akşam,5,80.68,1.59,0.83,1242,4,8,1,0
2025-07-24,Gündüz,2,65.86,1.97,0.81,1366,3,10,1,0
2025-07-25,Gündüz,2,73.02,1.86,0.81,1773,4,6,1,0
2025-07-26,Akşam,1,84.71,1.74,0.81,1723,1,8,1,0
2025-07-27,Gece,3,75.84,1.31,0.74,2465,5,6,1,0
2025-07-28,Gece,1,82.65,1.8,0.74,2177,2,7,1,0
2025-07-29,Gündüz,2,81.32,2.0,0.8,1233,1,11,1,0
2025-07-30,Gündüz,2,86.08,1.9,0.82,1651,5,11,1,0
2025-07-31,Gece,4,73.18,1.37,0.77,1332,2,8,1,0
2025-08-01,Akşam,5,81.97,2.17,0.79,1494,2,10,1,0
2025-08-02,Gündüz,2,79.67,2.29,0.82,2138,5,11,1,0
2025-08-03,Gündüz,1,76.05,1.77,0.89,1368,4,10,1,0
2025-08-04,Gece,1,76.02,2.49,0.89,2356,5,11,1,0
2025-08-05,Akşam,5,81.14,1.55,0.89,2153,5,7,1,1
2025-08-06,Gece,5,83.15,1.42,0.79,2201,3,10,1,0
2025-08-07,Akşam,4,80.32,1.5,0.83,1094,2,6,1,0
2025-08-08,Akşam,3,80.47,1.87,0.9,2340,2,10,1,0
2025-08-09,Akşam,1,77.51,1.27,0.75,1906,4,7,1,0
2025-08-10,Gündüz,5,77.84,1.71,0.82,2124,4,9,1,0
2025-08-11,Gece,1,76.04,2.68,0.85,2219,3,9,1,0
2025-08-12,Gece,5,77.41,1.35,0.76,1801,3,6,1,0
2025-08-13,Akşam,2,82.97,1.64,0.86,1207,3,9,1,0
2025-08-14,Gündüz,1,83.53,1.49,0.92,1606,4,10,1,0
2025-08-15,Gündüz,2,73.62,1.71,0.9,1472,5,7,1,0
2025-08-16,Gece,1,75.52,1.7,0.84,2031,2,11,1,1
2025-08-17,Gündüz,3,76.45,1.6,0.89,1135,2,6,1,0
2025-08-18,Gündüz,4,79.68,1.75,0.76,1609,1,9,1,0
2025-08-19,Akşam,2,71.58,1.99,0.86,1910,4,10,1,0
2025-08-20,Gündüz,5,75.61,2.22,0.83,1260,4,11,1,0
2025-08-21,Akşam,3,73.07,1.71,0.84,2170,3,11,1,0
2025-08-22,Gece,1,82.0,1.8,0.85,1457,1,10,1,0
2025-08-23,Gündüz,2,79.85,1.94,0.87,2461,1,8,1,0
2025-08-24,Gece,1,77.69,1.43,0.78,2436,4,8,1,0
2025-08-25,Gece,1,74.68,1.75,0.8,1231,3,7,1,0
2025-08-26,Gündüz,1,77.76,1.65,0.84,1100,2,6,1,0
2025-08-27,Gündüz,4,77.18,2.09,0.76,1146,3,9,1,0
2025-08-28,Gece,4,88.17,2.33,0.86,1716,2,9,1,0
2025-08-29,Gündüz,5,84.99,1.57,0.89,1506,4,10,1,0
2025-08-30,Akşam,2,76.55,2.18,0.92,1557,3,9,1,0
2025-08-31,Akşam,3,80.83,1.36,0.86,1103,1,7,1,0
2025-09-01,Gündüz,3,84.72,1.86,0.95,1335,5,8,1,0
2025-09-02,Gece,3,76.54,1.88,0.85,1445,1,10,1,0
2025-09-03,Gündüz,1,72.91,1.35,0.79,1733,2,6,1,0
2025-09-04,Gündüz,4,71.02,1.55,0.85,1443,4,10,1,0
2025-09-05,Gece,2,86.36,1.52,0.84,1117,3,9,1,0
2025-09-06,Gece,1,79.04,1.41,0.88,1928,4,7,1,0
2025-09-07,Akşam,4,81.46,1.0,0.87,1722,4,6,1,0
2025-09-08,Gece,4,77.13,1.74,0.87,1566,2,10,1,0
2025-09-09,Akşam,2,73.66,1.77,0.9,1087,4,9,1,0
2025-09-10,Gece,2,74.59,1.77,0.84,1475,3,10,1,0
2025-09-11,Gündüz,2,73.29,2.03,0.88,1294,1,6,1,0
2025-09-12,Akşam,1,84.25,1.22,0.87,1719,4,9,1,0
2025-09-13,Akşam,5,87.46,1.69,0.86,2404,3,8,1,1
2025-09-14,Akşam,2,80.19,2.57,0.86,1994,3,11,1,0
2025-09-15,Gündüz,5,72.41,2.07,0.8,2306,2,6,1,1
2025-09-16,Gündüz,1,82.48,2.07,0.85,1843,4,8,1,0
2025-09-17,Gündüz,5,86.32,1.5,0.85,1685,2,8,1,0
2025-09-18,Gündüz,3,84.86,1.74,0.82,1638,1,9,1,0
2025-09-19,Gündüz,5,79.85,1.11,0.79,2179,1,10,1,0
2025-09-20,Akşam,2,78.83,1.98,0.83,2203,3,10,1,0
2025-09-21,Gündüz,1,79.81,2.22,0.84,1960,4,7,1,0
2025-09-22,Akşam,2,86.13,1.37,0.8,1934,3,6,1,0
2025-09-23,Gündüz,3,83.8,1.45,0.8,1889,4,6,1,0
2025-09-24,Gece,2,78.07,1.79,0.76,1913,2,9,1,0
2025-09-25,Akşam,2,77.95,1.85,0.88,2110,1,9,1,0
2025-09-26,Gece,2,77.59,1.64,0.91,1405,1,7,1,0
2025-09-27,Akşam,4,74.68,1.56,0.87,2290,2,7,1,0
2025-09-28,Gece,3,86.76,1.56,0.85,2087,5,8,1,0
2025-09-29,Gündüz,2,76.06,1.79,0.8,1118,5,11,1,0
2025-09-30,Gündüz,2,82.45,1.98,0.76,1340,5,7,1,0
2025-10-01,Gündüz,2,76.69,1.79,0.87,1312,4,10,1,0
2025-10-02,Akşam,1,77.61,1.76,0.9,1162,2,8,1,0
2025-10-03,Gece,4,79.43,1.27,0.83,1292,4,11,1,0
2025-10-04,Gündüz,1,82.73,2.06,0.92,1689,4,7,1,0
2025-10-05,Gece,4,78.7,1.78,0.83,2400,2,11,1,0
2025-10-06,Gece,2,74.3,1.67,0.92,2424,4,10,1,0
2025-10-07,Gündüz,3,80.1,1.88,0.83,1672,2,10,1,0
2025-10-08,Gündüz,5,76.17,1.55,0.74,2423,5,8,1,0
2025-10-09,Gece,5,87.72,1.68,0.9,1398,5,8,1,0
2025-10-10,Gündüz,2,78.7,1.83,0.83,1908,4,10,1,0
2025-10-11,Gündüz,1,76.66,1.6,0.79,1486,1,9,1,0
2025-10-12,Gündüz,3,89.87,1.31,0.9,2047,2,8,1,0
2025-10-13,Akşam,4,83.69,1.26,0.83,2082,3,6,1,0
2025-10-14,Gece,2,75.52,1.93,0.8,1748,3,9,1,0
2025-10-15,Gece,3,76.05,1.79,0.94,1239,4,6,1,0
2025-10-16,Akşam,3,82.37,1.78,0.86,1310,1,11,1,0
2025-10-17,Gece,4,80.22,1.45,0.8,1320,2,11,1,0
2025-10-18,Gündüz,3,84.45,1.79,0.85,1671,5,11,1,0
2025-10-19,Gece,1,76.69,1.68,0.98,1571,4,7,1,0
2025-10-20,Gündüz,1,83.51,1.62,0.88,1413,2,8,1,0
2025-10-21,Akşam,1,68.81,1.78,0.84,2345,2,8,1,0
2025-10-22,Gündüz,3,79.23,1.89,0.9,1401,2,10,1,0
2025-10-23,Gece,1,76.91,2.32,0.86,1058,1,8,1,0
2025-10-24,Gece,4,77.72,1.97,0.85,1052,2,11,1,0
2025-10-25,Gece,3,79.49,2.06,0.85,2087,1,6,1,0
2025-10-26,Akşam,5,85.69,2.13,0.92,1632,1,9,1,0
2025-10-27,Akşam,3,74.23,1.57,0.89,2142,2,7,1,0
2025-10-28,Gece,4,69.06,1.7,0.95,1285,5,9,1,0
2025-10-29,Gündüz,5,74.81,1.53,0.9,1017,2,6,1,0
2025-10-30,Akşam,3,85.11,1.6,0.96,2028,5,7,1,0
2025-10-31,Gece,1,71.78,1.67,0.91,2415,4,10,1,0
2025-11-01,Gece,2,77.14,1.59,0.87,1159,3,8,1,0
2025-11-02,Akşam,2,84.2,1.87,0.88,1141,4,8,1,0
2025-11-03,Akşam,1,79.71,1.93,0.97,1396,1,10,1,0
2025-11-04,Akşam,2,85.64,1.41,0.95,2041,4,6,1,0
2025-11-05,Gündüz,2,69.83,1.71,0.96,1579,3,10,1,0
2025-11-06,Gündüz,1,78.39,1.71,0.83,2137,3,11,1,0
2025-11-07,Gece,1,86.69,1.36,0.79,1533,5,6,1,0
2025-11-08,Akşam,3,74.37,1.57,0.84,1910,4,7,1,0
2025-11-09,Gündüz,3,85.17,2.06,0.89,1460,1,9,1,0
2025-11-10,Akşam,1,78.82,2.06,0.85,1285,1,9,1,0
2025-11-11,Gece,4,82.17,1.31,0.89,2028,5,10,1,0
2025-11-12,Gündüz,2,86.32,1.94,0.87,1128,5,8,1,0
2025-11-13,Gündüz,3,82.15,1.36,0.8,1955,4,10,1,0
2025-11-14,Gündüz,2,77.04,1.68,0.91,1670,5,8,1,0
2025-11-15,Gece,5,82.81,1.77,0.89,1498,3,10,1,0
2025-11-16,Akşam,1,76.69,2.03,0.96,1275,1,10,1,0
2025-11-17,Gündüz,4,81.37,1.75,0.9,2106,3,9,1,0
2025-11-18,Gece,5,73.74,1.5,0.93,2141,2,11,1,0
2025-11-19,Akşam,5,80.15,1.44,0.85,1028,3,8,1,0
2025-11-20,Gece,5,85.95,1.85,0.91,2004,1,11,1,0
2025-11-21,Akşam,1,78.51,1.61,0.93,2381,2,11,1,0
2025-11-22,Gece,3,85.47,1.68,0.92,1649,4,11,1,0
2025-11-23,Akşam,1,95.47,2.09,0.88,2180,2,9,1,0
2025-11-24,Gündüz,3,79.86,1.93,0.91,1030,5,11,1,0
2025-11-25,Akşam,5,83.07,2.28,0.93,1842,1,8,1,0
2025-11-26,Gece,5,82.38,1.49,0.96,2309,5,7,1,0
2025-11-27,Gece,4,81.13,1.59,0.87,1335,3,11,1,0
2025-11-28,Akşam,3,83.94,1.86,0.84,1569,4,11,1,0
2025-11-29,Gündüz,5,78.76,2.35,0.85,1312,1,7,1,0
2025-11-30,Gündüz,2,76.69,1.56,0.9,1598,4,11,1,0
2025-12-01,Akşam,4,72.37,1.81,0.9,2146,1,7,1,0
2025-12-02,Akşam,1,78.29,2.2,0.93,1864,5,6,1,0
2025-12-03,Gece,4,84.51,1.81,0.94,1370,3,9,1,0
2025-12-04,Gündüz,2,75.3,2.11,0.8,1804,2,9,1,0
2025-12-05,Akşam,3,81.23,2.39,0.88,1313,4,7,1,0
2025-12-06,Gündüz,1,79.38,1.89,0.91,1027,1,10,1,0
2025-12-07,Akşam,1,76.9,1.94,0.96,2178,1,9,1,0
2025-12-08,Akşam,3,70.73,2.02,0.9,1965,4,8,1,1
2025-12-09,Gündüz,4,86.81,1.53,0.97,2253,2,9,1,0
2025-12-10,Akşam,5,82.59,1.36,0.93,2029,3,9,1,0
2025-12-11,Akşam,4,93.33,1.85,0.92,1472,1,8,1,0
2025-12-12,Gece,2,85.4,1.61,0.9,2341,1,7,1,0
2025-12-13,Akşam,5,86.7,2.12,0.9,2248,4,7,1,0
2025-12-14,Akşam,4,71.25,1.89,0.92,2056,4,8,1,1
2025-12-15,Akşam,3,71.17,2.11,0.89,1088,1,9,1,0
2025-12-16,Gece,2,80.21,1.44,0.96,2357,1,11,1,0
2025-12-17,Gündüz,2,74.26,2.1,0.95,1039,1,9,1,0
2025-12-18,Gece,2,76.59,1.11,0.97,1680,5,7,1,0
2025-12-19,Gece,5,92.63,1.46,0.85,1374,1,11,1,0
2025-12-20,Gündüz,1,85.95,1.99,0.85,2321,3,6,1,0
2025-12-21,Gece,5,75.32,1.65,0.93,1997,3,7,1,0
2025-12-22,Gündüz,4,68.17,1.68,0.9,1392,2,8,1,0
2025-12-23,Gece,1,74.9,1.83,0.92,2041,4,11,1,0
2025-12-24,Gündüz,4,77.21,2.23,0.85,1131,2,6,1,0
2025-12-25,Akşam,1,78.39,1.22,0.84,1289,1,6,1,0
2025-12-26,Gece,5,73.6,2.17,0.92,1805,4,8,1,0
2025-12-27,Gece,2,85.65,2.19,0.87,1208,1,11,1,0
2025-12-28,Gece,3,76.44,1.65,0.95,1326,4,10,1,0
2025-12-29,Gece,2,83.24,1.59,0.88,1991,5,7,1,0
2025-12-30,Akşam,5,80.27,1.76,0.87,1502,5,9,1,0
2025-12-31,Gece,1,84.69,1.59,0.8,1278,5,11,1,0
2026-01-01,Akşam,2,78.81,1.9,0.98,2405,2,7,1,0
2026-01-02,Akşam,5,75.38,1.94,0.95,1787,4,8,1,0
2026-01-03,Akşam,4,77.01,1.33,0.84,2006,2,9,1,0
2026-01-04,Akşam,3,77.08,1.52,0.81,1951,4,10,1,0
2026-01-05,Gündüz,2,90.32,1.44,0.89,2332,1,8,1,0
2026-01-06,Gündüz,1,80.38,1.86,0.96,1276,5,7,1,0
2026-01-07,Gece,4,80.02,2.06,0.89,2099,5,6,1,0
2026-01-08,Gündüz,5,84.41,1.48,0.91,1297,4,8,1,0
2026-01-09,Gündüz,3,80.0,2.06,0.97,2401,2,8,1,0
2026-01-10,Gece,1,85.61,1.52,0.87,1432,2,7,1,0
2026-01-11,Gece,5,78.14,2.02,0.88,2009,3,10,1,0
2026-01-12,Gece,5,77.63,1.71,0.93,2135,5,7,1,0
2026-01-13,Gündüz,2,75.1,1.67,0.9,2095,5,7,1,0
2026-01-14,Gündüz,2,89.25,2.14,0.88,1316,2,10,1,0
2026-01-15,Gece,1,79.65,2.34,0.96,2044,5,10,1,0
2026-01-16,Akşam,5,74.13,1.22,0.95,2211,2,8,1,0
2026-01-17,Gece,2,80.98,1.98,0.96,1120,3,6,1,0
2026-01-18,Akşam,3,76.75,1.85,0.91,2365,4,7,1,0
2026-01-19,Akşam,3,78.05,2.0,0.83,1652,4,6,1,0
2026-01-20,Gece,5,81.55,1.37,0.92,1303,3,10,1,0
2026-01-21,Gece,2,87.6,1.47,0.86,1935,5,10,1,0
2026-01-22,Gece,1,80.51,1.6,0.82,2470,1,7,1,0
2026-01-23,Gündüz,1,76.44,1.86,0.91,1720,5,8,1,0
2026-01-24,Akşam,1,77.48,1.58,0.93,1495,2,7,1,0
2026-01-25,Gündüz,3,83.28,1.7,1.0,1184,1,8,1,0
2026-01-26,Gündüz,2,70.21,2.05,0.87,1887,3,9,1,0
2026-01-27,Gece,2,74.79,2.41,0.96,1807,4,8,1,0
2026-01-28,Gündüz,3,81.06,2.03,0.85,1331,4,7,1,0
2026-01-29,Gece,1,71.47,2.06,0.99,1712,5,7,1,0
2026-01-30,Akşam,1,78.44,1.75,0.89,1575,4,8,1,0
2026-01-31,Gece,5,77.61,1.53,0.91,1349,5,6,1,0
2026-02-01,Gündüz,4,84.39,1.7,0.91,1837,2,8,1,0
2026-02-02,Gündüz,2,78.75,1.78,0.97,1319,2,9,1,0
2026-02-03,Gece,2,85.93,1.45,0.86,1536,3,9,1,0
2026-02-04,Gece,2,80.39,2.04,0.92,1411,2,6,1,0
2026-02-05,Gündüz,4,88.88,2.26,0.9,1905,5,9,1,0
2026-02-06,Akşam,5,73.06,1.84,1.04,2179,4,7,1,0
2026-02-07,Akşam,4,88.09,2.13,0.88,1532,2,6,1,0
2026-02-08,Gece,1,77.94,2.16,0.8,1501,2,6,1,0
2026-02-09,Akşam,1,87.37,1.49,1.02,2177,5,6,1,0
2026-02-10,Gündüz,2,85.93,1.28,0.96,1913,2,11,1,0
2026-02-11,Gece,3,65.74,1.65,0.89,2091,4,8,1,0
2026-02-12,Gündüz,2,82.4,1.83,0.93,2064,4,8,1,0
2026-02-13,Gündüz,3,84.99,1.44,0.89,1526,4,6,1,0
2026-02-14,Akşam,4,86.64,2.23,0.84,2192,4,9,1,0
2026-02-15,Gece,1,74.12,2.38,0.93,1710,1,11,1,0
2026-02-16,Gece,3,82.95,1.85,0.93,1749,4,11,1,0
2026-02-17,Akşam,4,80.98,1.51,0.95,1955,1,7,1,0
2026-02-18,Gündüz,1,82.16,1.95,0.89,1111,4,7,1,0
2026-02-19,Gündüz,3,84.99,1.5,0.9,1462,4,8,1,0
2026-02-20,Gündüz,2,85.78,2.14,0.92,1051,5,10,1,0
2026-02-21,Gündüz,2,76.72,1.73,0.89,1254,4,6,1,0
2026-02-22,Gece,2,81.33,2.02,1.0,2181,2,10,1,0
2026-02-23,Gece,4,80.21,2.07,0.98,1299,4,7,1,0
2026-02-24,Akşam,2,78.8,1.96,0.91,1957,3,8,1,0
2026-02-25,Akşam,5,79.28,2.34,0.97,1426,5,8,1,0
2026-02-26,Gece,1,80.98,1.85,0.88,1989,5,8,1,0
2026-02-27,Gece,4,76.99,1.65,0.92,1306,4,8,1,0
2026-02-28,Gündüz,2,84.42,1.17,1.02,1098,3,8,1,0
2026-03-01,Gündüz,1,86.35,1.11,0.97,1120,4,6,1,0
2026-03-02,Akşam,3,75.9,2.0,0.96,2053,2,11,1,0
2026-03-03,Gece,2,86.59,1.74,0.93,1229,5,10,1,0
2026-03-04,Akşam,1,75.91,1.56,0.94,1650,5,11,1,0
2026-03-05,Gece,5,84.49,1.47,0.87,2277,3,7,1,0
2026-03-06,Gündüz,3,86.58,2.02,0.93,2427,1,7,1,0
2026-03-07,Akşam,5,79.53,1.5,0.96,2054,3,11,1,0
2026-03-08,Akşam,1,75.95,2.29,0.94,2185,2,8,1,0
2026-03-09,Gece,5,77.06,2.51,0.95,2455,3,8,1,0
2026-03-10,Gündüz,1,81.81,1.53,0.91,2179,1,11,1,0
2026-03-11,Akşam,1,89.82,2.0,0.9,2346,2,8,1,0
2026-03-12,Gündüz,5,71.54,1.93,0.9,1628,2,11,1,0
2026-03-13,Akşam,1,80.5,1.5,0.94,2214,1,9,1,0
2026-03-14,Gündüz,2,79.56,1.51,0.99,2199,4,7,1,0
2026-03-15,Gece,1,77.72,1.76,0.91,1947,3,8,1,0
2026-03-16,Akşam,4,79.6,1.46,0.95,1516,2,10,1,0
2026-03-17,Akşam,1,77.29,2.13,0.95,1844,3,9,1,0
2026-03-18,Gündüz,4,86.22,1.73,1.0,1832,1,6,1,0
2026-03-19,Gündüz,1,86.71,1.46,0.95,1819,5,9,1,0
2026-03-20,Akşam,1,80.44,1.77,0.88,1810,1,9,1,0
2026-03-21,Gece,5,79.29,1.94,1.06,1761,3,9,1,0
2026-03-22,Gündüz,2,77.53,1.58,1.0,2362,2,10,1,0
2026-03-23,Gündüz,2,80.45,1.2,0.98,1318,3,7,1,0
2026-03-24,Gündüz,3,89.24,1.84,0.93,1110,5,8,1,0
2026-03-25,Akşam,5,79.48,1.43,0.94,1806,2,10,1,0
2026-03-26,Akşam,5,75.8,1.56,0.88,2496,5,10,1,0
2026-03-27,Akşam,2,78.01,1.94,0.94,2040,4,11,1,0
2026-03-28,Akşam,5,83.77,1.62,0.96,2243,1,8,1,0
2026-03-29,Gece,2,76.41,1.76,0.96,1486,4,11,1,0
2026-03-30,Gece,5,79.83,2.24,1.04,1810,3,11,1,0
2026-03-31,Akşam,1,82.36,1.69,0.99,2328,4,9,1,0
2026-04-01,Gece,2,76.79,2.41,1.01,1516,1,11,1,0
2026-04-02,Gündüz,2,71.18,2.02,0.99,2152,2,6,1,0
2026-04-03,Gündüz,4,74.64,1.52,0.97,1834,5,9,1,0
2026-04-04,Gündüz,5,75.71,1.66,0.98,1623,2,9,1,0
2026-04-05,Akşam,5,78.86,1.42,0.86,2047,4,11,1,0
2026-04-06,Gündüz,2,80.22,1.99,0.95,2155,3,11,1,0
2026-04-07,Gece,1,84.12,2.2,0.89,1555,4,7,1,0
2026-04-08,Akşam,1,73.86,1.69,0.9,2344,1,9,1,0
2026-04-09,Gece,1,83.39,1.24,1.02,1496,1,6,1,0
2026-04-10,Gündüz,5,78.15,1.91,0.91,1887,3,10,1,0
2026-04-11,Gündüz,4,71.07,1.54,0.9,1381,2,11,1,0
2026-04-12,Gündüz,2,80.07,1.59,0.98,1215,1,9,1,0
2026-04-13,Akşam,3,86.58,1.89,0.96,1755,1,10,1,0
2026-04-14,Gece,4,84.42,2.17,0.99,1542,3,11,1,0
2026-04-15,Akşam,3,79.62,2.02,1.05,1915,2,7,1,0
2026-04-16,Akşam,4,85.63,1.93,0.99,2034,4,11,1,0
2026-04-17,Gündüz,1,80.96,1.75,0.89,1081,5,6,1,0
2026-04-18,Akşam,5,84.91,1.4,1.01,1993,3,8,1,0
2026-04-19,Akşam,3,71.69,1.9,0.96,2179,2,8,1,0
2026-04-20,Gündüz,4,73.75,2.02,0.98,1165,5,11,1,0
2026-04-21,Akşam,5,83.65,1.62,0.89,1207,3,7,1,0
2026-04-22,Gündüz,3,87.7,1.69,0.99,1023,4,6,1,0
2026-04-23,Gündüz,2,82.09,2.13,0.9,1806,4,11,1,0
2026-04-24,Gündüz,4,77.51,1.68,1.0,1886,2,10,1,0
2026-04-25,Gündüz,2,75.75,1.72,0.93,1690,2,7,1,0
2026-04-26,Akşam,1,78.42,1.77,1.01,1331,4,9,1,0
2026-04-27,Gündüz,2,86.07,2.0,0.91,2001,4,10,1,0
2026-04-28,Gündüz,2,78.29,1.89,0.89,1240,3,11,1,0
2026-04-29,Akşam,4,85.24,1.87,0.94,1835,2,9,1,0
2026-04-30,Akşam,1,83.26,2.26,0.99,1180,5,9,1,0
2026-05-01,Gece,2,88.57,1.68,0.92,2316,4,10,1,0
2026-05-02,Akşam,5,81.0,1.51,0.98,2106,5,9,1,0
2026-05-03,Akşam,3,79.75,2.11,1.02,1089,2,8,1,0
2026-05-04,Gece,2,85.49,1.87,0.91,1438,2,10,1,0
2026-05-05,Akşam,1,75.32,1.62,0.99,1542,1,7,1,0
2026-05-06,Akşam,2,77.78,1.69,1.0,1192,4,8,1,0
2026-05-07,Akşam,3,71.6,1.42,0.97,1487,2,7,1,0
2026-05-08,Akşam,1,73.73,1.87,0.97,1611,2,6,1,0
2026-05-09,Gece,4,89.62,1.36,0.91,2372,4,7,1,0
2026-05-10,Akşam,1,83.46,2.0,1.0,2112,1,10,1,0
2026-05-11,Akşam,4,73.15,1.64,0.98,1954,1,7,1,0
2026-05-12,Gece,1,85.97,1.38,0.99,2146,1,6,1,0
2026-05-13,Gündüz,3,76.48,2.13,1.08,2397,1,9,1,0
2026-05-14,Gece,3,83.2,2.48,0.97,2070,3,10,1,0
2026-05-15,Gündüz,1,83.13,1.93,1.0,2456,4,11,1,0
2026-05-16,Gece,2,88.32,1.71,1.04,1145,4,8,1,0
2026-05-17,Gece,3,77.31,1.51,0.98,2026,4,8,1,0
2026-05-18,Akşam,4,76.3,1.88,0.95,2337,1,7,1,0
2026-05-19,Gündüz,4,66.55,1.99,1.0,1326,1,8,1,0
2026-05-20,Akşam,5,79.39,1.8,0.95,1987,2,6,1,0
2026-05-21,Gündüz,4,83.63,2.07,1.04,2104,3,11,1,0
2026-05-22,Gece,5,84.31,2.25,1.01,1152,4,8,1,0
2026-05-23,Gece,1,86.26,1.42,0.94,1401,3,7,1,0
2026-05-24,Gündüz,1,81.45,1.89,0.92,1819,4,8,1,0
2026-05-25,Akşam,1,82.52,1.23,0.99,1487,1,9,1,0
2026-05-26,Akşam,2,80.34,1.56,1.0,1066,1,9,1,0
